editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,articleid,articletitle,character_distribution
51212,938164594,1.1435,0.0958,0.1462,0.0741,0.0801,Chris the speller,938192926,0,19466.0,1335.0,1,67,1,0.012048192771084338,179.0,0.0,33819742,"Canaan, Connecticut",
48101,938441733,1.1322,0.0929,0.1351,0.07400000000000001,0.08,41.144.72.52,944114024,0,39222.0,3512.0,0,19,1,0.0,60.0,0.0,41157360,The Shadow Over Innsmouth,
51986,939258860,1.1358,0.0677,0.1044,0.0692,0.0744,98.240.254.65,939596356,59,43172.0,4782.0,0,14,1,0.0,0.0,0.0,2518539,Marshawn Lynch,
47997,939269993,1.1017,0.0625,0.1071,0.0647,0.0692,Iridescent,941096682,0,32938.0,3213.0,0,93,0,0.0,117.0,0.0,3493898,Georgetown Hoyas,
47535,940859978,1.1242,0.1101,0.1865,0.2896,0.4076,Lepricavark,942109523,44,59957.0,5378.0,0,32,0,0.0,21.0,0.0,2183979,Universal default,
48542,942989082,1.0968,0.0649,0.1118,0.0439,0.0459,Citation bot,947341556,35,26854.0,2852.0,1,205,1,0.008620689655172414,123.0,0.0,6636408,McLean Bible Church,
51280,943895563,1.1487,0.0729,0.1073,0.0516,0.0545,SUM1,944674812,7,62059.0,6975.0,0,25,0,0.0,17.0,0.0,57968,RATO,
47092,943962873,1.1464,0.0594,0.094,0.0826,0.0901,60.224.141.40,945034180,24,23865.0,2541.0,0,20,1,0.0,13.0,0.0,19381538,Jennifer Love Hewitt,
47297,944483324,1.1356,0.069,0.1092,0.0739,0.0798,174.30.9.87,944988259,20,63638.0,7077.0,0,0,1,0.0,18.0,0.0,7686492,Tyler Palko,
48671,945058168,1.0586,0.0742,0.1287,0.0594,0.0631,2A02:A310:833A:D700:7077:9062:A219:B76,945058804,346,108848.0,9520.0,0,46,1,0.0,0.0,0.0,14670286,Keisuke Honda,
52024,945112757,1.1383,0.0734,0.1124,0.053,0.056,Glane23,945112801,9,33425.0,4010.0,0,135,0,0.0,0.0,0.0,23004578,Brownian model of financial markets,
50106,945503224,1.1307,0.0514,0.0895,0.0631,0.0673,Magic links bot,945530821,4,112859.0,13004.0,1,192,1,0.05213270142180095,187.0,0.0,24897291,Odd Magnus Faltinsen,
51824,945693226,1.1408,0.0912,0.1332,0.0492,0.0518,Monkbot,946230653,4,119772.0,10654.0,1,197,0,0.004796163069544364,163.0,0.0,23874978,Paul Menesius,
47934,946759575,1.0756,0.078,0.1313,0.0592,0.0629,Ronakshah1990,946785441,1,202153.0,18675.0,0,44,0,0.0,13.0,0.0,25618026,RMS Queen Mary 2,
49477,946909250,1.1525,0.0373,0.0862,0.0665,0.0712,Dlez,946912699,138,70342.0,7545.0,1,135,0,0.006896551724137931,22.0,0.0,708923,Conn Smythe,
49246,947004665,1.154,0.0963,0.1799,0.1412,0.1644,2603:9000:AA06:C303:C179:AA58:C15B:4204,947130006,0,214149.0,12984.0,0,39,1,0.0,9.0,0.0,6092468,Vela Luka,
48685,948163077,1.12,0.0476,0.0795,0.0365,0.0379,XavierItzm,948163813,66,74734.0,8167.0,1,21,0,0.023121387283237,130.0,0.0,345792,The Undertaker,
48514,948509947,1.1368,0.0502,0.0861,0.0651,0.0696,Wee Curry Monster,948512908,29,144528.0,16261.0,1,128,1,0.0024752475247524753,106.0,0.0,864317,Sd.Kfz. 251,
47287,949110926,1.0351,0.0485,0.0855,0.0661,0.0707,AnomieBOT,949132631,0,126682.0,14624.0,0,33,0,0.0,26.0,0.0,1840022,Pro Wrestling Illustrated,
49412,669954804,1.1397,0.035,0.0565,0.0922,0.1016,KasparBot,717504212,61,6852.0,824.0,0,209,0,0.0,0.0,0.0,931064,Yarkovsky–O'Keefe–Radzievskii–Paddack effect,
51574,730475704,1.1254,0.1313,0.1467,0.1847,0.2253,Tom.Reding,735114459,32,230383.0,157.0,0,117,1,0.0,16.0,0.0,31771836,Giant Otter,
51662,824890028,1.1209,0.023,0.0502,0.0753,0.0815,Ser Amantio di Nicolao,867496246,7,13227.0,1685.0,0,28,1,0.0,23.0,0.0,22642549,Christina Chitwood,
46887,866392497,1.1405,0.0619,0.1177,0.0813,0.0885,Ser Amantio di Nicolao,866417980,55,14545.0,1341.0,0,32,1,0.0,21.0,0.0,18911208,Best Kept Secret (Sheena Easton album),
47065,891316027,1.1269,0.0321,0.0636,0.0924,0.1017,72.231.5.196,912175342,4,2125.0,202.0,0,0,1,0.0,10.0,0.0,24927484,Polar Bear Club discography,
48630,900048984,1.1267,0.0376,0.0703,0.0601,0.0639,RJFJR,900049049,3,3765.0,355.0,0,16,0,0.0,61.0,0.0,3211207,Yeah (The Wannadies album),
50652,911528073,1.1352,0.0224,0.0292,0.0827,0.0901,Dipascz,940948991,18,6771.0,736.0,1,52,0,0.5,9.0,0.0,1395943,List of television stations in Latin America,
52154,911924265,1.1239,0.0912,0.1474,0.1567,0.1857,Jmg38,920489703,1,8460.0,1080.0,1,35,0,0.01801801801801801,22.0,0.0,359937,Hubie and Bertie,
47315,918962795,1.1358,0.0539,0.1014,0.0691,0.0742,Willthacheerleader18,947311665,1,6602.0,740.0,0,0,0,0.0,9.0,0.0,3522778,Jennifer Lopez discography,
49545,919836937,1.125,0.0537,0.1083,0.0789,0.0857,Ss112,927475392,25,7064.0,700.0,0,33,0,0.0,16.0,0.0,2214448,NK Domžale,
52153,920489703,1.1239,0.0912,0.1474,0.1566,0.1857,Jmg38,920491654,4,8460.0,1080.0,0,24,0,0.0,10.0,0.0,18860514,Tees Viaduct,
47519,932111837,1.1548,0.0785,0.1398,0.0927,0.1022,Hairy Dude,933901485,3,41532.0,2674.0,0,14,1,0.0,18.0,0.0,3064953,Archbishop Curley High School,
49391,937526457,1.1384,0.0375,0.0756,0.0674,0.0722,148.88.245.167,943278375,36,9628.0,1136.0,0,16,1,0.0,41.0,0.0,22417026,The R.E.D. Album,
47293,938185046,1.1575,0.0258,0.0389,0.0758,0.08199999999999999,Dawnseeker2000,943079937,11,56901.0,113.0,0,17,0,0.0,15.0,0.0,1042993,The Elder Scrolls IV: Oblivion,
48805,938703588,1.1122,0.035,0.0791,0.1079,0.1207,Cheney123,939834913,34,1026.0,39.0,0,0,0,0.0,53.0,0.0,123658,"Laurel, Montana",
51566,939246924,1.1357,0.0518,0.0956,0.0648,0.0693,Doug Weller,939254627,4,19845.0,2566.0,0,79,1,0.0,6.0,0.0,160228,1973 in music,
55700,939246924,1.1357,0.0518,0.0956,0.0648,0.0693,Doug Weller,939254627,4,19845.0,2566.0,0,79,1,0.0,6.0,0.0,1369563,Becherovka,
51249,939256989,1.1304,0.1542,0.2144,0.1289,0.14800000000000002,Joeykai,943318402,0,9639.0,298.0,0,0,0,0.0,12.0,0.0,9604123,List of Ape Escape characters,
49646,940575134,1.1417,0.0519,0.0998,0.0829,0.0904,173.5.176.43,940575261,29,46208.0,4125.0,1,6,1,0.01324503311258278,22.0,0.0,1186173,Sacramento City College,
46864,942012227,1.149,0.0325,0.0727,0.0805,0.0875,Toughpigs,946917771,1079,49280.0,4671.0,1,46,0,0.00746268656716418,75.0,0.0,629686,Jagannath,
49358,944652071,1.1225,0.0376,0.0837,0.0813,0.0884,Myriadis,944672834,0,4748.0,389.0,0,0,0,0.0,0.0,0.0,22407866,UFC 107,
48187,944907776,1.1134,0.0413,0.0838,0.0606,0.0645,TamilMirchi,948061576,10,23000.0,2267.0,0,36,0,0.0,109.0,0.0,3581643,Craig Gardner,
49671,946529609,1.1025,0.0561,0.1299,0.0525,0.0554,TheJoebro64,946532914,39,17613.0,1599.0,0,183,0,0.0,0.0,0.0,11858194,List of American films of 1993,
49801,947504994,1.1341,0.0349,0.0862,0.0752,0.0813,MarnetteD,947505131,9,9646.0,906.0,0,43,0,0.0,21.0,0.0,1725756,Business directory,
47950,948322168,1.1363,0.0767,0.1389,0.0562,0.0595,Cassianto,948365929,191,197232.0,17481.0,1,129,0,0.03333333333333333,186.0,0.0,13890006,1988 San Diego Padres season,
47558,948489758,1.1088,0.0251,0.0486,0.0374,0.0389,Bruce1ee,948490324,1,131079.0,16457.0,0,164,0,0.0,14.0,0.0,4422422,Dunbar (disambiguation),
49834,774923911,1.1301,0.0292,0.08800000000000001,0.0709,0.0762,Satxjoe,786614348,96,2623.0,170.0,0,20,0,0.0,47.0,0.0,202845,James Iha,
47186,808131564,1.1566,0.0217,0.0435,0.1573,0.1842,Leschnei,858991189,22,56531.0,5773.0,0,65,0,0.0,22.0,0.0,1970496,Lead paint,
47658,851691294,1.1345,0.0792,0.1339,0.0804,0.0874,Monkbot,918048718,19,35475.0,2478.0,0,176,0,0.0,101.0,0.0,12785792,Royal Alexander,
48699,891858786,1.129,0.0341,0.0462,0.0958,0.1059,Kansas Bear,893481245,24,7353.0,783.0,1,15,1,0.02,30.0,0.0,59295139,"Indian general election, 1984",
49092,909624875,1.1355,0.0599,0.0717,0.0839,0.0916,142.165.85.199,919681567,0,6912.0,571.0,0,13,1,0.0,11.0,0.0,259758,"Poughkeepsie (town), New York",
47063,912175389,1.127,0.032,0.0635,0.091,0.1,72.231.5.196,912175638,11,2125.0,202.0,0,0,1,0.0,10.0,0.0,24927484,Polar Bear Club discography,
51564,919604777,1.1306,0.013,0.0568,0.0593,0.063,Matt Smith,920672154,70,4482.0,397.0,0,21,1,0.0,20.0,0.0,160228,1973 in music,
48258,920788498,1.1525,0.1069,0.1793,0.1101,0.1237,Jweiss11,941378848,7,62339.0,3236.0,0,39,0,0.0,14.0,0.0,9713648,Divenire,
53066,920788498,1.1525,0.1069,0.1793,0.1101,0.1237,Jweiss11,941378848,7,62339.0,3236.0,0,39,0,0.0,14.0,0.0,22920957,Alex,
63059,920788498,1.1525,0.1069,0.1793,0.1101,0.1237,Jweiss11,941378848,7,62339.0,3236.0,0,39,0,0.0,14.0,0.0,267513,Utah State University,
65423,920788498,1.1525,0.1069,0.1793,0.1101,0.1237,Jweiss11,941378848,7,62339.0,3236.0,0,39,0,0.0,14.0,0.0,11157521,Nicolas Lombaerts,
51090,923123329,1.1414,0.1041,0.1581,0.1344,0.1553,Lepricavark,939233430,54,28615.0,529.0,0,32,0,0.0,20.0,0.0,25146365,DJ Shine,
50999,930907859,1.0856,0.1239,0.1779,0.0935,0.1031,Jevansen,935363815,23,8620.0,423.0,0,162,0,0.0,16.0,0.0,3119019,Morgana Lefay,
48729,932195961,1.1234,0.0398,0.0859,0.0845,0.0923,99.198.57.234,940028640,12,6374.0,554.0,0,0,1,0.0,6.0,0.0,25209120,Ros Drinkwater,
52163,932437030,1.1438,0.0396,0.0786,0.0427,0.0446,Ikjbagl,940959080,0,29165.0,3527.0,0,25,0,0.0,106.0,0.0,21738837,2008 ITF Women's Circuit (January–March),
47926,934296544,1.1335,0.0237,0.0518,0.0405,0.0422,GreenC bot,940498114,29,59000.0,7353.0,1,62,1,0.05263157894736842,44.0,0.0,1505635,"Wie schön leuchtet der Morgenstern, BWV 1",
49732,934651274,1.1346,0.0146,0.0355,0.1434,0.1674,Cezaraugustoprof,936621048,45,62389.0,4163.0,0,12,0,0.0,13.0,0.0,25155078,Ushers of Trowbridge,
47260,936340837,1.1274,0.0371,0.0464,0.1077,0.1207,87.13.233.74,945722252,0,21112.0,2162.0,0,13,1,0.0,11.0,0.0,13187026,List of iCarly episodes,
50218,939465885,1.1331,0.056,0.1199,0.0935,0.1032,2601:45:8004:220:FD78:256D:A755:254E,949284086,18,22574.0,1637.0,0,16,1,0.0,107.0,0.0,3036613,822 Lalage,
47141,942692147,1.1409,0.0673,0.1213,0.1058,0.1183,Mvcg66b3r,943263889,44,24903.0,2418.0,0,0,0,0.0,35.0,0.0,1970162,List of backup software,
48070,943082612,1.1354,0.1336,0.2283,0.1637,0.1956,Jamey mac,946428052,33,6662.0,686.0,0,0,1,0.0,18.0,0.0,102943,The Everly Brothers,
51248,943318402,1.1304,0.1542,0.2144,0.1289,0.14800000000000002,Moka Mo,948412477,11,9639.0,298.0,0,0,1,0.0,9.0,0.0,16806977,Ikervár,
47873,944533241,1.1449,0.0445,0.0857,0.0565,0.0598,Materialscientist,944533254,82,23981.0,2501.0,0,126,0,0.0,0.0,0.0,23722349,Noémi Ban,
49342,945197502,1.1387,0.0544,0.0987,0.0489,0.0514,InternetArchiveBot,946558474,202,59730.0,5933.0,1,128,0,0.027932960893854747,146.0,0.0,19271691,Charron (automobile),
51882,945315037,1.1366,0.0207,0.0774,0.1131,0.1276,Geraldo Perez,945319886,44,11954.0,1172.0,0,133,1,0.0,13.0,0.0,6657760,James Lafazanos,
46454,946029224,1.134,0.0338,0.0557,0.0584,0.062,Djm-leighpark,946030535,162,9221.0,1061.0,0,79,1,0.0,0.0,0.0,621032,Sushmita Sen,
47877,946879478,1.1493,0.0512,0.099,0.0662,0.0709,InternetArchiveBot,948770513,191,97995.0,11327.0,0,55,0,0.0,199.0,0.0,23722349,Noémi Ban,
46750,948592622,1.1325,0.1194,0.1633,0.1015,0.113,79.66.72.244,948592757,115,66144.0,1986.0,0,9,1,0.0,4.0,0.0,25216906,Milos Kostic,
48708,948909409,1.1064,0.0625,0.1111,0.0579,0.0614,88.244.88.50,948969334,2,112496.0,11077.0,1,49,1,0.014084507042253518,99.0,0.0,42307,Augusto Boal,
46828,949012805,1.1536,0.0665,0.1318,0.0678,0.0727,KH-1,949012867,4,113062.0,10276.0,0,134,1,0.0,21.0,0.0,1804697,Step pyramid,
47895,381064592,1.1145,0.0184,0.0602,0.0877,0.096,Magioladitis,524359039,5,1458.0,65.0,0,41,0,0.0,17.0,0.0,15784504,U.S. Route 202 in New Jersey,
46662,592191633,1.1341,0.0293,0.0443,0.0663,0.071,Xufanc,615897812,15,7484.0,724.0,0,10,0,0.0,21.0,0.0,4918401,Hannover Scorpions,
51146,650399214,1.1414,0.0212,0.0576,0.0553,0.0586,82.36.171.168,662366889,1,8774.0,1320.0,1,0,1,0.008097165991902834,23.0,0.0,5449910,U-229,
50656,664717996,1.2056,0.04,0.08,0.5,0.9231,178.93.234.175,819363120,0,9149.0,940.0,0,0,1,0.0,0.0,0.0,5869611,Personal carbon trading,
48762,861465278,1.116,0.0714,0.1041,0.1112,0.1251,223.206.92.159,878710928,1,6270.0,151.0,0,0,1,0.0,16.0,0.0,3850402,Vintage Television,
48495,881643819,1.1336,0.065,0.1513,0.107,0.1198,Monkbot,919180515,9,5435.0,106.0,0,180,0,0.0,92.0,0.0,18130206,Malakand camp,
47491,887097487,1.147,0.0746,0.1115,0.0636,0.0679,Shsdawg32,894963325,121,28317.0,3429.0,0,10,0,0.0,12.0,0.0,40648719,Shantelle Malawski,
50369,905716333,1.129,0.0417,0.0791,0.1235,0.1409,Stereorock,911016581,18,5958.0,619.0,0,15,0,0.0,12.0,0.0,3745222,Dance Dance Revolution SuperNova,
48293,914504046,1.134,0.081,0.1433,0.0788,0.0855,Monkbot,918348585,4,6575.0,503.0,0,169,0,0.0,91.0,0.0,3143985,W. T. White High School,
49054,925987640,1.1232,0.0583,0.1181,0.0542,0.0572,InternetArchiveBot,939952703,184,19545.0,1754.0,0,55,0,0.0,164.0,0.0,18933600,File format,
49994,929032267,1.1262,0.0986,0.1445,0.0857,0.0937,2604:6000:1313:A6:ADF8:2FDB:E488:CDE3,929033151,1,50752.0,4555.0,0,4,1,0.0,7.0,0.0,24989316,Aircraft in fiction,
48405,933321871,1.1372,0.0485,0.0975,0.0782,0.0849,Jmg38,933322035,23,13466.0,1535.0,0,24,0,0.0,13.0,0.0,996808,Standard gravitational parameter,
46208,935259108,1.1334,0.049,0.101,0.0877,0.0961,Skeletor3000,938553108,4,5300.0,483.0,0,166,0,0.0,8.0,0.0,1021012,Peter Zumthor,
46026,936742560,1.1326,0.0352,0.0537,0.0611,0.0651,Ross Sykes,949505297,0,31953.0,3422.0,0,22,1,0.0,31.0,0.0,14515037,Avianca Flight 4,
50239,937363492,1.1223,0.0527,0.1081,0.127,0.1453,Ser Amantio di Nicolao,944642771,0,1655.0,64.0,0,21,1,0.0,9.0,0.0,897486,God is dead,
46536,937759290,1.1164,0.0671,0.1015,0.0487,0.0512,Ozzie10aaaa,937759336,14,14651.0,1667.0,0,15,0,0.0,14.0,0.0,413755,Stapler,
52012,940238987,1.147,0.0616,0.1061,0.0884,0.097,2001:8003:D132:9300:6C6D:C54C:DEBE:6A70,947567143,41,18824.0,1476.0,0,20,1,0.0,8.0,0.0,13581593,Neetu Chandra,
46408,942323320,1.1369,0.08900000000000001,0.1544,0.07200000000000001,0.0776,GreenC bot,948974648,180,19888.0,1308.0,1,86,1,0.007246376811594203,144.0,0.0,54301,Polycystic ovary syndrome,
49711,942775248,1.1298,0.0076,0.0457,0.0843,0.092,Bobert1968,945875565,36,4864.0,488.0,0,0,0,0.0,9.0,0.0,180046,Watercolor painting,
50087,944728854,1.144,0.0397,0.0723,0.0702,0.0756,137.120.174.98,944851388,71,57027.0,5816.0,0,0,1,0.0,223.0,0.0,4754483,John Grabow,
48097,945334477,1.1176,0.047,0.0705,0.0346,0.0358,92.3.27.196,947619617,5,43099.0,4970.0,0,0,1,0.0,47.0,0.0,36982,Backronym,
50179,947039101,1.1558,0.0189,0.0575,0.0623,0.0665,JDDJS,947053466,0,118273.0,14342.0,0,0,0,0.0,9.0,0.0,21150369,List of European supercentenarians,
49802,947087948,1.1341,0.0349,0.0863,0.0752,0.0814,89.110.28.254,947504994,9,9646.0,906.0,0,20,1,0.0,19.0,0.0,1725756,Business directory,
46006,947440689,1.0967,0.0731,0.1382,0.0932,0.1028,Paul August,947440836,4,51788.0,5036.0,0,28,1,0.0,18.0,0.0,310458,Sheffield Hallam University,
48686,948162998,1.12,0.0475,0.0796,0.0365,0.0379,XavierItzm,948163077,78,74734.0,8167.0,1,15,0,0.08,72.0,0.0,345792,The Undertaker,
49951,949032442,1.1366,0.073,0.1022,0.07,0.0752,Bender the Bot,949303140,1,164287.0,15663.0,0,136,1,0.0,121.0,0.0,13290,Harold and Maude,
50968,622919368,1.135,0.015,0.0684,0.0963,0.1065,Evking22,748140290,16,1010.0,127.0,0,3,0,0.0,14.0,0.0,412809,Endometrial cancer,
46561,842490918,1.1392,0.0089,0.0433,0.0911,0.1002,Qwertyxp2000,846450747,1,416.0,49.0,0,16,0,0.0,13.0,0.0,37614644,Kalvakuntla Chandrashekar Rao,
48322,866699482,1.1183,0.0201,0.0554,0.0824,0.0897,Nardog,879956441,3,3740.0,72.0,0,72,0,0.0,22.0,0.0,1372520,Dion Phaneuf,
46161,866992934,1.1267,0.0373,0.0899,0.0767,0.083,49.224.75.241,876281605,1,1893.0,189.0,1,11,1,0.1,21.0,0.0,12256588,Tolpropamine,
48399,886305486,1.1232,0.0652,0.0962,0.0713,0.0768,American Money,886305513,32,12336.0,1105.0,0,63,1,0.0,0.0,0.0,48726047,FCM UTA Arad,
46206,900767350,1.141,0.0755,0.0953,0.0873,0.0956,JJMC89 bot III,900771282,2,6181.0,529.0,0,151,1,0.0,13.0,0.0,25087797,Jarvis Brook,
50159,907864146,1.0843,0.0505,0.0933,0.0739,0.0798,Carlossuarez46,907881586,4,14268.0,1425.0,0,20,0,0.0,87.0,0.0,57826761,The Norman Anonymous,
48054,924266171,1.1253,0.0685,0.1085,0.0838,0.0915,Monkbot,924637974,4,3563.0,250.0,0,170,0,0.0,51.0,0.0,4480806,Shawnee Mission Northwest High School,
49436,926454732,1.1372,0.0362,0.1226,0.0593,0.0631,Chrism,943890413,0,8614.0,766.0,0,13,0,0.0,18.0,0.0,2523929,Richard Johnson (chaplain),
46078,930346679,1.1297,0.0367,0.0988,0.1048,0.1171,Citation bot,934649935,0,30436.0,2804.0,1,188,1,0.0036101083032490976,78.0,0.0,8909191,Kin Nahasbas,
49488,935323043,1.1276,0.0541,0.1428,0.1162,0.1315,Eschoryii,935323405,3,18351.0,1163.0,0,17,0,0.0,12.0,0.0,24892119,"Encore, Inc.",
52127,937651817,1.1354,0.0379,0.0748,0.0762,0.0825,Gab4gab,938334273,1,13313.0,1530.0,0,41,0,0.0,24.0,0.0,108055,"Poway, California",
48194,938157964,1.1641,0.0189,0.0377,0.25,0.325,EmausBot,938158968,0,15354.0,1464.0,0,49,0,0.0,10.0,0.0,8275130,Jim Gibbons (American football),
51405,943435650,1.0778,0.0907,0.1498,0.0688,0.0739,98.18.32.110,943543429,1,100494.0,9657.0,0,62,1,0.0,70.0,0.0,228240,Paula Radcliffe,
50028,946292280,1.1528,0.0602,0.121,0.0896,0.0984,GreenC bot,946823104,86,70589.0,7178.0,1,76,1,0.005952380952380952,207.0,0.0,1980233,Pedro Armendáriz,
51226,947007192,1.1328,0.0189,0.047,0.0469,0.0493,64.110.236.39,948844041,8,23997.0,3312.0,0,37,1,0.0,106.0,0.0,4271653,List of Then Came Bronson episodes,
51033,948781202,1.1396,0.1304,0.1761,0.1004,0.1117,TFBCT1,948970366,12,41063.0,2556.0,0,45,0,0.0,9.0,0.0,25117436,Roman hairstyles,
50469,948803524,1.0811,0.0443,0.0662,0.0478,0.0502,Qiushufang,948803663,0,55621.0,7494.0,0,72,0,0.0,0.0,0.0,14027001,Rich Newey,
46953,948849443,1.1296,0.1202,0.1403,0.0667,0.0714,2601:8C3:8080:9C53:7882:59D3:26B3:D15B,949499883,20,120793.0,16250.0,1,30,1,0.014084507042253518,89.0,0.0,15006325,Romit Raj,
51482,949125445,1.1252,0.1362,0.2084,0.212,0.269,Adventghuyt,949125508,2,8506.0,71.0,0,0,0,0.0,88.0,0.0,25308618,Catherine Henriette de Bourbon,
18,327477165,1.1491,0.0689,0.2117,0.1057,0.1182,Chagousa,327477409,9,6018.0,439.0,0,25,0,0.0,15.0,0.0,23121013,,0.2356407
60,328536282,1.1422,0.0674,0.1592,0.0822,0.0895,195.88.28.3,328658798,2,16071.0,1267.0,0,12,1,0.0,2.0,0.0,3023601,,inf
65,312669385,1.1325,0.068,0.0794,0.1168,0.1322,Phoe,328686649,14,10193.0,187.0,0,6,0,0.0,19.0,0.0,22754491,,0.006720091
73,326956267,1.1153,0.0341,0.0575,0.0707,0.0761,Neo 14520,327863954,2,10812.0,1268.0,0,41,1,0.0,16.0,0.0,107585,,inf
156,325057184,1.1372,0.0339,0.0913,0.0839,0.0916,145.8.104.65,327633083,31,40762.0,4235.0,0,57,1,0.0,0.0,0.0,58716849,,0.0
190,330078441,1.113,0.0094,0.0317,0.0461,0.0483,Jasepl,330086101,0,29614.0,3146.0,0,110,0,0.0,0.0,0.0,375130,,0.0
198,310261210,1.1558,0.005,0.0205,0.0443,0.0464,Pinkadelica,326800354,128,2039.0,145.0,0,89,0,0.0,9.0,0.0,9073927,,1.2507469999999998
271,327626005,1.1306,0.0797,0.1225,0.0822,0.0895,Worldenc,328060285,0,107077.0,11011.0,0,18,0,0.0,243.0,0.0,209134,,0.0036764479999999997
287,329215394,1.1340000000000001,0.0178,0.0419,0.0487,0.0512,69.230.92.125,329215471,80,130692.0,12448.0,0,16,1,0.0,12.0,0.0,548711,,0.02840571
337,287174302,1.1343,0.1182,0.1984,0.0954,0.1054,Rich Farmbrough,329053097,7,17344.0,1072.0,0,74,1,0.0,9.0,0.0,2389734,,0.30599374
350,329067580,1.1323,0.0538,0.1441,0.0854,0.0933,130.156.65.131,329136243,2,18822.0,2221.0,0,13,1,0.0,15.0,0.0,163467,,0.100083455
367,327888473,1.0962,0.0244,0.0858,0.0487,0.0512,Radagast3,327938971,26,8314.0,662.0,0,72,0,0.0,18.0,0.0,24427022,,inf
371,328465611,1.1209,0.0425,0.0738,0.0462,0.0484,71.63.253.181,328521197,4,4892.0,121.0,0,131,1,0.0,16.0,0.0,25224094,,0.05317136
411,327220351,1.1336,0.0719,0.1505,0.1081,0.1211,Marek69,327220568,40,48971.0,6751.0,0,120,0,0.0,0.0,0.0,29834,,0.0
413,328604206,0.0,1.0,1.0,1.0,1.0,Tide rolls,328604347,26,18563.0,572.0,0,123,1,0.0,9.0,0.0,1798155,,inf
423,327113278,1.1402,0.0803,0.1741,0.0553,0.0585,90.201.228.142,327113525,13,4187.0,297.0,0,0,1,0.0,35.0,0.0,22539619,,inf
495,321470232,1.15,0.0286,0.0448,0.0553,0.0585,207.194.244.1,329691614,7,3984.0,346.0,0,53,1,0.0,15.0,0.0,18390734,,0.024021551000000002
523,325735688,1.1251,0.025,0.081,0.1201,0.1364,Freiheitsgedanke,326849423,30,15378.0,1784.0,0,0,0,0.0,16.0,0.0,25256474,,inf
590,326702616,1.1327,0.0265,0.0585,0.0895,0.0982,Ponyo,326738371,11,66413.0,4191.0,0,21,0,0.0,0.0,0.0,17371313,,0.0
620,317890156,1.119,0.0557,0.0786,0.084,0.0916,Kbthompson,327692322,25,2162.0,112.0,0,120,0,0.0,15.0,0.0,11763062,,inf
687,327516645,1.0855,0.0614,0.0908,0.0515,0.0543,138.245.1.1,327633133,110,81377.0,7795.0,0,0,1,0.0,31.0,0.0,6668778,,inf
720,327721398,1.1292,0.0362,0.086,0.079,0.0858,7&6=thirteen,327927496,214,133474.0,6543.0,0,200,1,0.0,77.0,0.0,19953329,,inf
730,327184437,1.1062,0.0587,0.14,0.1319,0.1517,Proctris,327184504,1,24444.0,2705.0,0,0,0,0.0,10.0,0.0,301810,,inf
750,328389566,1.0841,0.0828,0.1168,0.0901,0.099,Hu12,328405259,342,8861.0,864.0,0,135,0,0.0,0.0,0.0,378244,,0.0
866,327289783,1.1029,0.0376,0.0895,0.0599,0.0637,DisillusionedBitterAndKnackered,327336340,1,20603.0,2280.0,0,110,0,0.0,16.0,0.0,256200,,0.000651
893,329168262,1.1191,0.0312,0.0715,0.0656,0.0702,Skbarton13,329168855,1,791.0,88.0,0,118,0,0.0,10.0,0.0,56431904,,0.09105934
906,321503598,1.1263,0.0353,0.081,0.1081,0.1211,Dinosaurusxlove,329180001,1,155616.0,10364.0,0,17,0,0.0,12.0,0.0,449463,,0.0029559820000000002
968,326076030,1.1335,0.0513,0.1124,0.0916,0.1008,JamesAM,328070389,29,50597.0,6062.0,1,118,0,0.007692308,139.0,0.0,1524068,,0.000717
976,324994209,1.1276,0.0563,0.1259,0.1207,0.1373,68.33.88.50,327145480,30,53723.0,4766.0,0,16,1,0.0,31.0,0.0,1543485,,0.42634135
1024,328203452,1.1017,0.0214,0.0473,0.0573,0.0608,Zeorymer,328203632,150,10030.0,423.0,0,44,0,0.0,15.0,0.0,13834389,,inf
1028,326949026,1.0444,0.0349,0.0681,0.0476,0.05,Thegreatdr,326949272,0,12281.0,804.0,0,158,0,0.0,0.0,0.0,10150965,,0.0
1029,326963797,1.0744,0.0383,0.0747,0.0644,0.0689,Fat&Happy,326964413,0,14370.0,1690.0,0,148,1,0.0,20.0,0.0,43346724,,0.128366
1069,301540451,1.1358,0.0166,0.0554,0.0602,0.0641,Chickenguy12,328181301,23,43788.0,4640.0,0,0,0,0.0,8.0,0.0,416796,,inf
1139,325768045,1.0723,0.0264,0.0959,0.0259,0.0266,Plasmide911,327402068,31,77752.0,1468.0,0,61,0,0.0,30.0,0.0,3482531,,inf
1162,327509795,1.141,0.0383,0.077,0.0727,0.0783,Rodhullandemu,327509936,89,1484.0,71.0,0,144,0,0.0,14.0,0.0,36297208,,inf
1180,328007086,1.1177,0.2507,0.3312,0.0477,0.05,Maxal,328007191,4,9900.0,1019.0,0,0,0,0.0,19.0,0.0,25303350,,0.0548735
1195,328505528,1.1298,0.0504,0.0828,0.0622,0.0662,Marek69,328505702,20,18009.0,733.0,0,120,0,0.0,22.0,0.0,1583598,,0.5903708000000001
